6.59838	0.749216	5.24075	0.0502037	0.0317177	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	0	0.794373
6.84897	0.746715	5.23023	0.0425661	0.0182583	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.299932	0
7.09696	0.728382	5.18444	0.0246885	-0.0102006	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	0	3.89305
7.32216	0.813093	5.14774	0.0695602	0.0527585	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	3.21755	0
7.6089	0.825293	5.19765	0.0685684	0.0482186	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	0	3.69237
7.86078	0.802603	5.19018	0.0491574	0.0191353	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	0.614431	0
8.11423	0.819597	5.16107	0.0513354	0.0193365	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	0	2.85287
8.35452	0.83715	5.1437	0.0550293	0.023025	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	0.5859	0
8.61754	0.926709	5.17662	0.0958467	0.0759604	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	0	6.4285
8.8558	0.985856	5.15854	0.117542	0.0992452	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	0.895893	0
9.14068	1.02469	5.19277	0.125356	0.102494	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	0	6.53828
9.3789	1.05756	5.1736	0.131208	0.103717	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	0.779955	0
9.6536	1.13047	5.20296	0.154515	0.126601	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	0	4.41678
9.92255	1.25895	5.22382	0.203369	0.180867	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	3.05723	0
10.174	1.35183	5.20416	0.233438	0.210158	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	0	4.64357
10.4015	1.43322	5.182	0.255418	0.225529	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	1.25198	0
10.6385	1.52485	5.14408	0.283291	0.251866	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0	4.43961
10.8688	1.55526	5.12003	0.276609	0.227923	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	1.60058	0
11.1312	1.6076	5.13644	0.276759	0.212319	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0	1.70522
11.4082	1.65003	5.15989	0.270353	0.189652	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	1.76561	0
11.6427	1.71187	5.13275	0.278763	0.190647	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0	1.17037
11.8752	1.77547	5.11747	0.285915	0.188046	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.520042	0
12.1265	1.865	5.13957	0.30092	0.192962	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0	1.13553
12.3713	1.8914	5.12504	0.286361	0.162356	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.866037	0
12.6243	1.95041	5.14093	0.285096	0.147959	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0	0.934568
12.8253	2.08698	5.11664	0.328082	0.193914	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	3.46908	0
13.0849	2.18954	5.1608	0.340984	0.192617	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	0	3.55081
13.2878	2.33233	5.14105	0.381906	0.232864	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	2.56705	0
13.4736	2.48764	5.08869	0.433446	0.291686	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0	10.8832
13.7204	2.59854	5.10595	0.446616	0.289324	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.714716	0
13.9406	2.71617	5.09494	0.466671	0.298572	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0	0.251732
14.1667	2.86585	5.1089	0.496815	0.31713	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.456947	0
14.4131	2.96919	5.1378	0.493798	0.285193	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0	1.59699
14.6236	3.04338	5.10189	0.48903	0.262974	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	2.3885	0
14.8509	3.19084	5.1305	0.509049	0.265322	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0	3.8972
15.0542	3.38117	5.14475	0.554012	0.304236	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	1.11704	0
15.2649	3.54767	5.14688	0.586362	0.32926	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0	2.41348
15.4752	3.73194	5.16643	0.620424	0.350208	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.695071	0
15.6881	3.86553	5.16078	0.628921	0.338768	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0	0.962949
15.9093	4.00742	5.16611	0.637921	0.32871	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.254657	0
16.1056	4.1758	5.15235	0.668598	0.355649	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0	1.71705
16.3019	4.36778	5.16824	0.699503	0.370979	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.403392	0
16.5118	4.52905	5.17787	0.710355	0.359001	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0	0.691497
16.6914	4.69963	5.16631	0.732188	0.364365	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.428053	0
16.844	4.90737	5.13494	0.788301	0.432822	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0	4.7249
17.0087	5.1276	5.15009	0.827049	0.452839	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.460111	0
17.1777	5.30743	5.1345	0.850509	0.460189	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0	1.86071
17.3403	5.48814	5.12095	0.86996	0.456739	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.280915	0
17.4946	5.67154	5.09742	0.896509	0.470676	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0	3.53262
17.6941	5.79624	5.06597	0.882428	0.427562	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	2.43012	0
17.8325	6.00762	5.05302	0.924046	0.465665	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0	1.36499
18.0111	6.18889	5.05341	0.931436	0.446584	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.77242	0
18.1566	6.40272	5.05866	0.958682	0.453692	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0	0.56251
18.2803	6.63021	5.0636	0.993144	0.467456	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.304763	0
18.4083	6.85113	5.06273	1.02444	0.481536	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0	0.229431
18.5618	6.99351	5.00957	1.01951	0.45043	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	3.19661	0
18.7085	7.20219	5.0192	1.02862	0.426041	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0	0.499898
18.911	7.33914	4.98658	1.00335	0.373	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	4.82366	0
18.9926	7.56105	4.95755	1.05462	0.430827	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0	4.59669
19.0868	7.80651	4.9716	1.09243	0.449332	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.572318	0
19.2042	8.02073	4.9684	1.1096	0.4412	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0	0.375645
19.2863	8.23135	4.94414	1.13785	0.449759	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	1.76384	0
19.3825	8.4485	4.93799	1.15499	0.436324	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0	2.47236
19.4808	8.60353	4.86859	1.16066	0.421374	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	5.62831	0
19.5662	8.82349	4.85746	1.18869	0.436477	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0	0.810055
19.7335	8.99035	4.82982	1.16889	0.38976	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	4.90829	0
19.8	9.22261	4.82265	1.20852	0.42596	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0	1.04841
19.936	9.43177	4.82483	1.2064	0.39873	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	2.71362	0
19.9736	9.66715	4.80807	1.25971	0.458395	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0	2.93974
20.0659	9.89136	4.8098	1.27338	0.447619	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.467923	0
20.1235	10.1391	4.82727	1.29806	0.442651	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0	6.71482
20.1754	10.393	4.84584	1.32766	0.450231	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.333747	0
20.187	10.6353	4.83503	1.3796	0.500565	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	0	2.9861
20.2495	10.8912	4.85879	1.3995	0.493374	20.371	11.0109	20.1663	10.864	0.722256	4.7934	1.4964	0
20.278	11.1442	4.87216	1.42642	0.490162	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0	4.73505
20.3135	11.3779	4.86494	1.44865	0.488054	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.0496234	0
20.2553	11.6309	4.85366	1.53117	0.588539	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0	10.6372
20.3289	11.8662	4.85532	1.53314	0.55781	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	4.70508	0
20.355	12.1014	4.8544	1.53502	0.502748	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0	3.82741
20.3457	12.3734	4.88473	1.56803	0.50929	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.866728	0
20.2937	12.6144	4.8744	1.62993	0.576384	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0	3.20439
20.319	12.8527	4.87062	1.64158	0.557831	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	1.83056	0
20.3046	13.0877	4.86212	1.66908	0.561634	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0	2.14278
20.2677	13.3049	4.83642	1.7004	0.567028	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	1.24029	0
20.228	13.5412	4.83427	1.72617	0.557212	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0	1.34208
20.2103	13.7925	4.84655	1.74514	0.546676	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	1.17311	0
20.1524	14.0228	4.83934	1.78301	0.567538	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0	0.879813
20.0998	14.2708	4.85237	1.81043	0.565568	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.254144	0
20.0273	14.5006	4.84917	1.84172	0.566519	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0	1.41281
19.9225	14.7458	4.87002	1.88326	0.579281	19.781	14.773	19.934	14.6897	-1.30687	4.62805	1.1686	0
19.8549	14.9671	4.85757	1.89943	0.551192	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0	3.46134
19.8217	15.1896	4.83889	1.90957	0.533882	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	2.1963	0
19.6869	15.4004	4.83691	1.98962	0.645558	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0	7.75045
19.651	15.5995	4.79543	1.99974	0.624743	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	3.95401	0
19.5541	15.8097	4.78657	2.02589	0.614183	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0	1.46558
19.4516	16.0199	4.78143	2.0548	0.612634	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0359402	0
19.3484	16.2315	4.77707	2.06877	0.574518	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0	1.93651
19.2366	16.412	4.74702	2.09935	0.578631	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	1.04462	0
19.1156	16.612	4.74345	2.12903	0.581129	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0	0.322024
18.9895	16.8153	4.74646	2.15664	0.579383	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0380485	0
18.8323	17.0058	4.75731	2.21713	0.650153	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0	6.25729
18.6689	17.2257	4.79762	2.24965	0.647374	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	1.50021	0
18.5641	17.4345	4.78546	2.23097	0.542705	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0	6.27161
18.3582	17.6157	4.81226	2.27703	0.560877	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	3.74705	0
18.2212	17.8085	4.806	2.27858	0.50417	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0	2.35085
18.0888	17.9959	4.79654	2.29448	0.494966	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.912853	0
17.9115	18.1518	4.78975	2.33918	0.533961	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0	2.05417
17.7736	18.3019	4.75216	2.36122	0.531291	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	1.28914	0
17.6371	18.4864	4.74446	2.36767	0.500902	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0	6.69141
17.4499	18.6602	4.76404	2.39471	0.501893	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.340514	0
17.2667	18.8033	4.75628	2.43078	0.52272	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0	1.83017
17.1022	18.9429	4.73263	2.45536	0.522353	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.476222	0
16.9347	19.1133	4.73689	2.46667	0.499146	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0	2.98102
16.7198	19.2266	4.73273	2.5073	0.515949	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	2.74214	0
16.5311	19.3782	4.74197	2.53146	0.51879	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0	3.18542
16.3154	19.5309	4.7724	2.55692	0.516657	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.771703	0
16.0905	19.6154	4.76223	2.60911	0.558537	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0	10.1198
15.8889	19.7561	4.7744	2.62934	0.549751	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.758381	0
15.6976	19.8832	4.76092	2.63291	0.498183	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0	3.19311
15.4758	20.0295	4.79434	2.65061	0.488708	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	1.38576	0
15.2689	20.1681	4.80656	2.66166	0.467917	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0	5.70629
15.0778	20.3022	4.80252	2.67249	0.454858	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	1.79061	0
14.8485	20.3838	4.80202	2.71108	0.480761	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0	2.175
14.6337	20.5028	4.81107	2.72751	0.472313	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.655239	0
14.4008	20.5872	4.82006	2.76506	0.501339	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0	1.35761
14.1555	20.661	4.83228	2.79747	0.508525	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.813534	0
13.9213	20.7305	4.83642	2.83387	0.531903	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0	0.394631
13.6528	20.7914	4.86748	2.86928	0.539712	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	2.03375	0
13.4076	20.8205	4.86955	2.92441	0.595674	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0	2.32762
13.1593	20.8635	4.87667	2.95751	0.598809	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.204044	0
12.929	20.9214	4.87314	2.97883	0.587241	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0	1.74114
12.718	20.9715	4.84895	2.99996	0.579898	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	1.66857	0
12.4702	21.0099	4.86068	3.02851	0.58143	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0	2.65353
12.2229	21.048	4.87167	3.0529	0.575744	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.226503	0
11.9851	21.0674	4.86951	3.08434	0.584635	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0	0.908649
11.737	21.0408	4.86341	3.12754	0.600038	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	1.81045	0
11.4909	21.0271	4.86312	3.163	0.606291	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0	1.06615
11.2667	21.0242	4.84486	3.19035	0.604208	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.592603	0
11.0146	20.9849	4.85109	3.23017	0.614576	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0	4.14259
10.7951	20.95	4.82621	3.26432	0.619876	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.527202	0
10.5465	20.9506	4.82649	3.26648	0.561788	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0	5.69646
10.2763	20.9753	4.86734	3.27161	0.533947	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	3.49129	0
10.0372	20.957	4.86581	3.29022	0.522427	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0	1.01205
9.83075	20.9219	4.82984	3.31575	0.523789	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	1.62384	0
9.59147	20.9161	4.819	3.31059	0.463594	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0	2.30657
9.38812	20.8663	4.78256	3.33785	0.469883	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	1.24086	0
9.16125	20.8266	4.77601	3.35889	0.469122	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0	1.52817
8.88523	20.7908	4.82292	3.37264	0.456397	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	1.89262	0
8.66498	20.7126	4.81115	3.40678	0.473265	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0	4.53038
8.40113	20.626	4.84774	3.43615	0.478024	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	2.70233	0
8.17246	20.5456	4.849	3.46617	0.489716	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0	0.11968
7.9335	20.4653	4.86013	3.48982	0.488327	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.13273	0
7.71688	20.3786	4.85793	3.52446	0.513837	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0	3.52929
7.42741	20.3187	4.9225	3.52975	0.488434	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	3.78181	0
7.19885	20.2208	4.92357	3.55326	0.485005	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0	0.224321
6.93999	20.1392	4.9562	3.56551	0.47026	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	1.01873	0
6.71639	20.0466	4.94977	3.58201	0.458468	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0	0.400326
6.46912	19.9572	4.97114	3.59429	0.445734	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.560579	0
6.2527	19.8626	4.96163	3.6121	0.442443	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0	2.70983
5.99364	19.7711	4.99576	3.61924	0.424442	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	1.23006	0
5.77427	19.6231	5.01536	3.66263	0.465297	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0	2.24129
5.58202	19.5031	4.98881	3.68739	0.467937	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.89721	0
5.38241	19.3528	4.98611	3.72218	0.484833	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0	1.6944
5.16292	19.2531	4.98449	3.72987	0.466326	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	1.87186	0
4.96409	19.1414	4.95673	3.73636	0.435772	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0	4.46013
4.78999	18.9904	4.93167	3.76788	0.447764	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.597818	0
4.58562	18.8401	4.94617	3.79535	0.461143	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0	1.49902
4.4006	18.7083	4.92777	3.81338	0.456138	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	1.05058	0
4.21118	18.5668	4.90938	3.82398	0.430699	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0	1.39211
4.07332	18.4091	4.8618	3.85835	0.447304	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	2.2475	0
3.89653	18.2359	4.88758	3.90273	0.497973	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	0	7.01982
3.65505	18.0964	4.93255	3.89952	0.463605	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	2.60524	0
3.48392	17.9452	4.90292	3.90859	0.434563	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	0	3.37773
3.26677	17.7796	4.93761	3.91627	0.416843	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	1.19094	0
3.09388	17.5958	4.95645	3.95092	0.447775	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	0	2.47939
2.90802	17.4781	4.93316	3.94819	0.41959	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	6.03747	0
2.77143	17.2612	4.9483	4.00403	0.479985	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	0	3.2858
2.59753	17.0769	4.95792	4.02168	0.472264	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	0.118699	0
2.42888	16.9095	4.93254	4.02169	0.42766	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	0	1.99689
2.2626	16.7371	4.929	4.03371	0.41687	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	0.502187	0
2.08918	16.5424	4.93422	4.04032	0.388162	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	0	5.06324
1.938	16.3132	4.95824	4.06995	0.399249	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	2.34443	0
1.77626	16.1365	4.94071	4.0703	0.365056	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	0	1.08013
1.57448	15.9695	4.96038	4.06032	0.331237	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	1.79221	0
1.4536	15.7388	4.98033	4.10685	0.382449	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	0	2.1085
1.28461	15.5237	5.00921	4.11815	0.372401	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	1.02486	0
1.12932	15.3305	5.00583	4.12398	0.353628	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	0	0.954088
0.925244	15.1174	5.05754	4.11851	0.324871	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	2.98343	0
0.774342	14.9346	5.03106	4.11526	0.290371	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	0	2.21346
0.663223	14.7181	5.01674	4.14215	0.305223	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	0.350866	0
0.556556	14.4775	5.03432	4.18311	0.347801	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	0	1.84997
0.385543	14.2588	5.06648	4.18366	0.327223	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	1.18609	0
0.276955	14.0093	5.10349	4.22809	0.380873	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	0	3.62135
0.246224	13.7571	5.06755	4.28548	0.427007	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	3.13641	0
0.150476	13.5158	5.08654	4.31842	0.450601	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	0	1.206
-0.0141132	13.29	5.12096	4.31109	0.41352	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	1.92507	0
-0.131797	13.07	5.1063	4.31445	0.38448	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	0	0.906734
-0.152402	12.8378	5.05944	4.36424	0.423341	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	2.81855	0
-0.273921	12.6117	5.04907	4.35893	0.378951	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	0	3.67861
